127.0.0.1 - - [27/Jul/2018:20:30:21 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?3bbc1bbc3d36c24c HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:30:29 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?12c2bb17ab48120d HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:30:44 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?0278765b25e17461 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:30:59 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?2fc0a9bf6627d65a HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:31:29 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?4e439ea5aa8eaf98 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:31:29 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?fc28174dfbd90dc3 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:32:29 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?2a7e49032f12d73c HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:32:29 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?fa17c0be6148c0a6 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:33:30 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:33:30 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:33:35 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?ae622fba55128776 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:33:44 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?69ef96ce62bb60fe HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:33:44 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a8a08f30805b5566 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:33:48 +0800] "GET /msdownload/update/v3/static/trustedr/en/authrootstl.cab?0c4dd740639b3977 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:36:02 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?d5849dbce05417d6 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:36:19 +0800] "GET /msdownload/update/v3/static/trustedr/en/authrootstl.cab?c7fa1643db25f4c7 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:36:19 +0800] "GET /msdownload/update/v3/static/trustedr/en/authrootstl.cab?dd9d60a6765cd40b HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:36:19 +0800] "GET /msdownload/update/v3/static/trustedr/en/authrootstl.cab?e3670e2f0cfe4b22 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:37:02 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?1d4409134e3abbb6 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:37:02 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?d1144a9e99193fe4 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:37:15 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?d668c2746a452cf0 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:37:30 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?cf533bb4bb5d327c HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:37:30 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?775b9f89fb27286c HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:38:03 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?e361b8a02d8fe60a HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:38:03 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?038a2989438a593d HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:38:31 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:38:32 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:43:03 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?b529a5f1d5be45ee HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:43:03 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?7ce2d794368c709b HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:43:04 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?909382ecd96bc496 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:43:32 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:43:32 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:44:04 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?52f88951c15eedb5 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:44:04 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?662583a562a631af HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:44:54 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?908bd36a1ccd1057 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:45:04 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?6e40a39bbffcaebe HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:45:04 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?38b4e75110508207 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:46:54 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?27cda72c3fd2cf46 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
